Date,Charge Category,Original Charge,Discount Type 1,Discount Amount,Post Discount,Adjustment,Billing Amount,Status,Gender,City,State,Program,Room,Schedule
2/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
3/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
4/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
8/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
9/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
10/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
11/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
12/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
1/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
2/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
3/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
4/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
2/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
3/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
4/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
5/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
8/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
9/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
10/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
11/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
12/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
1/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
2/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
3/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
4/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
5/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
6/1/2023,Tuition,1000.00,,0.00,1000.00,-1000.00,0.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
8/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
9/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
10/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
11/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
12/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
1/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Lower Elementary,Newton,FD
1/1/2023,Tuition,171.00,,0.00,171.00,0.00,171.00,Active,male,Garland, Texas,Lower Elementary,Newton,FD
8/1/2023,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
9/1/2023,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
10/1/2023,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
11/1/2023,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
12/1/2023,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
1/1/2024,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
2/1/2024,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
3/1/2024,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
4/1/2024,Tuition,1155.00,Healthcare Worker,-110.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
2/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,-1045.00,0.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
4/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
5/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
6/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
7/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
8/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
9/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
10/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
11/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
12/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
1/1/2024,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
2/1/2024,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
3/1/2024,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
4/1/2024,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
9/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
10/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
11/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
12/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
1/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
2/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
3/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
4/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
8/1/2023,Tuition,1155.00,Waiver,-415.00,740.00,-740.00,0.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
9/1/2023,Tuition,1155.00,,0.00,1155.00,-55.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
10/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
11/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
12/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
1/1/2024,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
2/1/2024,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
3/1/2024,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
4/1/2024,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,female,Garland, Texas,Toddler,Beethoven,FD
5/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
6/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
7/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
8/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
7/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Garland, Texas,Toddler,Beethoven,5SD
4/1/2023,Tuition,740.00,,0.00,740.00,0.00,740.00,Active,male,Garland, Texas,Toddler,Beethoven,FD
8/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
9/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
10/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
11/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
12/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
1/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
2/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
3/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
4/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,FD
12/1/2022,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
1/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
2/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
3/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
4/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
5/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
6/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
7/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
8/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
9/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
10/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
11/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
12/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
1/1/2024,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
2/1/2024,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
3/1/2024,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
4/1/2024,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
10/1/2023,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
11/1/2023,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
12/1/2023,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
1/1/2024,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
2/1/2024,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
3/1/2024,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
4/1/2024,Tuition,1050.00,Sibling ,-147.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
8/1/2023,Tuition,1050.00,Sibling ,-100.00,950.00,-47.50,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
9/1/2023,Tuition,1050.00,Sibling ,-100.00,950.00,-47.50,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
8/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
9/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
10/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
11/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
12/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
1/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
2/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
3/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
4/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
5/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
6/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
7/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Garland, Texas,Primary,Cassatt,FD
6/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
7/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
11/1/2022,Tuition,1100.00,,0.00,1100.00,-55.00,1045.00,Active,male,Garland, Texas,Primary,Cassatt,FD
1/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
2/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
3/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
4/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
5/1/2023,Tuition,1050.00,,0.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
12/1/2022,Tuition,865.62,,0.00,865.62,0.00,865.62,Active,male,Garland, Texas,Primary,Cassatt,5SD
5/1/2023,Tuition,50.00,,0.00,50.00,0.00,50.00,Active,male,Garland, Texas,Primary,Cassatt,5SD
8/1/2023,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
9/1/2023,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
10/1/2023,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
11/1/2023,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
12/1/2023,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
1/1/2024,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
2/1/2024,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
3/1/2024,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
4/1/2024,Tuition,950.00,Corporate Discount,-95.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
8/1/2022,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
9/1/2022,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
10/1/2022,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
11/1/2022,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
12/1/2022,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
1/1/2023,Tuition,1000.00,Corporate Discount,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
2/1/2023,Tuition,900.00,Corporate Discount,-45.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
3/1/2023,Tuition,900.00,Corporate Discount,-45.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
4/1/2023,Tuition,900.00,Corporate Discount,-45.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
5/1/2023,Tuition,900.00,Corporate Discount,-45.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
7/1/2023,Tuition,900.00,Corporate Discount,-45.00,855.00,0.00,855.00,Active,male,Garland, Texas,Primary,Chevalier,5HD
8/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
9/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
10/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
11/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
12/1/2023,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
1/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
2/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
3/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
4/1/2024,Tuition,1050.00,Healthcare Worker,-100.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
8/1/2022,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
9/1/2022,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
10/1/2022,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
11/1/2022,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
12/1/2022,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
1/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Garland, Texas,Primary,Chevalier,FD
3/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
4/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
5/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
6/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
7/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Active,male,Garland, Texas,Primary,Chevalier,FD
2/1/2023,Tuition,950.00,Healthcare Worker,-47.50,902.50,0.00,902.50,Active,male,Garland, Texas,Primary,Chevalier,FD
2/1/2023,Tuition,50.00,Healthcare Worker,-2.50,47.50,0.00,47.50,Active,male,Garland, Texas,Primary,Chevalier,FD
8/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Chevalier,FD
9/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Chevalier,FD
10/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Chevalier,FD
11/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Chevalier,FD
